point_id,x,y,z,scan_kind,tilt_cmd_deg,tilt_cmd_az,pose_px,pose_py,pose_pz,pose_qx,pose_qy,pose_qz,pose_qw,nr_incl,nr_az,orientation_id,nt_incl,nt_az,repeat_id,date,time,v_mean,v_median,v_std,n_samples,fs
20260717_131601_2,0.25,-0.4,1.2,vertical,0,0,0.088,-0.76,0.517,0,0,-0.38268428,0.92387918,0,0,4,37,355,1,2026-07-17,13:19:34,0.049904611,0.049803928,0.0022042175,1000,1000
20260717_131601_2,0.25,-0.4,1.2,vertical,0,0,0.088,-0.76,0.517,0,0,-0.38268428,0.92387918,0,0,5,42,78,1,2026-07-17,13:19:41,0.049794386,0.049803928,0.0022332248,1000,1000
20260717_131601_2,0.25,-0.4,1.2,vertical,0,0,0.088,-0.76,0.517,0,0,-0.38268428,0.92387918,0,0,6,53,97,1,2026-07-17,13:19:46,0.049878288,0.049803928,0.0019789579,1000,1000
20260717_131601_2,0.25,-0.4,1.2,vertical,0,0,0.088,-0.76,0.517,0,0,-0.38268428,0.92387918,0,0,7,57,179,1,2026-07-17,13:19:54,0.049959887,0.049803928,0.0022996188,1000,1000
20260717_131601_2,0.25,-0.4,1.2,vertical,0,0,0.088,-0.76,0.517,0,0,-0.38268428,0.92387918,0,0,8,58,360,1,2026-07-17,13:20:04,0.049900004,0.049803928,0.0023169285,1000,1000
20260717_131601_2,0.25,-0.4,1.2,vertical,0,0,0.088,-0.76,0.517,0,0,-0.38268428,0.92387918,0,0,9,58,272,1,2026-07-17,13:20:12,0.04993192,0.049803928,0.0019313677,1000,1000
20260717_131601_2,0.25,-0.4,1.2,tilt,7.0417216,127.69052,0.084410649,-0.76277326,0.51727909,-0.060927149,0.0077011652,-0.70706484,0.70447703,7.04172,127.691,1,0,0,1,2026-07-17,13:20:44,0.056947107,0.057042525,0.0019942039,1000,1000
20260717_131601_2,0.25,-0.4,1.2,tilt,7.0417216,127.69052,0.084410649,-0.76277326,0.51727909,-0.060927149,0.0077011652,-0.70706484,0.70447703,7.04172,127.691,2,34,182,1,2026-07-17,13:20:51,0.057004358,0.057042525,0.0024745181,1000,1000
20260717_131601_2,0.25,-0.4,1.2,tilt,7.0417216,127.69052,0.084410649,-0.76277326,0.51727909,-0.060927149,0.0077011652,-0.70706484,0.70447703,7.04172,127.691,3,37,267,1,2026-07-17,13:20:58,0.056916178,0.057042525,0.002253282,1000,1000
20260717_131601_2,0.25,-0.4,1.2,tilt,7.0417216,127.69052,0.084410649,-0.76277326,0.51727909,-0.060927149,0.0077011652,-0.70706484,0.70447703,7.04172,127.691,4,37,355,1,2026-07-17,13:21:05,0.056938552,0.057042525,0.001969055,1000,1000
20260717_131601_2,0.25,-0.4,1.2,tilt,7.0417216,127.69052,0.084410649,-0.76277326,0.51727909,-0.060927149,0.0077011652,-0.70706484,0.70447703,7.04172,127.691,5,42,78,1,2026-07-17,13:21:12,0.056926378,0.057042525,0.0022325995,1000,1000
20260717_131601_2,0.25,-0.4,1.2,tilt,7.0417216,127.69052,0.084410649,-0.76277326,0.51727909,-0.060927149,0.0077011652,-0.70706484,0.70447703,7.04172,127.691,6,53,97,1,2026-07-17,13:21:17,0.056971455,0.057042525,0.0022894652,1000,1000
20260717_131601_2,0.25,-0.4,1.2,tilt,7.0417216,127.69052,0.084410649,-0.76277326,0.51727909,-0.060927149,0.0077011652,-0.70706484,0.70447703,7.04172,127.691,7,57,179,1,2026-07-17,13:21:24,0.056957965,0.057042525,0.0024507204,1000,1000
20260717_131601_2,0.25,-0.4,1.2,tilt,7.0417216,127.69052,0.084410649,-0.76277326,0.51727909,-0.060927149,0.0077011652,-0.70706484,0.70447703,7.04172,127.691,8,58,360,1,2026-07-17,13:21:34,0.057156697,0.057042525,0.0021533417,1000,1000
20260717_131601_2,0.25,-0.4,1.2,tilt,7.0417216,127.69052,0.084410649,-0.76277326,0.51727909,-0.060927149,0.0077011652,-0.70706484,0.70447703,7.04172,127.691,9,58,272,1,2026-07-17,13:21:43,0.057024428,0.057042525,0.00238985,1000,1000
