x,y,z,inclinacion,azimuth,stage,medida_daq
1,0.6,1.1,0,0,background,0.0132819
1,0.6,1.1,0,0,background,0.0326945
1,0.6,1.1,0,0,background,0.038288
1,0.6,1.1,0,0,background,0.0333526
1,0.6,1.1,0,0,background,0.0613199
1,0.6,1.1,0,0,background,0.0366428
1,0.6,1.1,0,0,background,0.0340106
1,0.6,1.1,0,0,background,0.0359848
1,0.6,1.1,0,0,background,0.0373009
1,0.6,1.1,0,0,background,0.0373009
1,0.6,1.1,0,0,background,0.0346687
1,0.6,1.1,0,0,background,0.038617
1,0.6,1.1,0,0,background,0.0366428
1,0.6,1.1,0,0,background,0.0343397
1,0.6,1.1,0,0,background,0.0353267
1,0.6,1.1,0,0,background,0.0346687
1,0.6,1.1,0,0,background,0.0356558
1,0.6,1.1,0,0,background,0.0366428
1,0.6,1.1,0,0,background,0.0376299
1,0.6,1.1,0,0,background,0.0349977
1,0.6,1.1,0,0,background,0.002095
1,0.6,1.1,0,0,background,0.0340106
1,0.6,1.1,0,0,background,0.0307204
1,0.6,1.1,0,0,background,0.0287462
1,0.6,1.1,0,0,background,0.063294
1,0.6,1.1,0,0,background,0.0438814
1,0.6,1.1,0,0,background,0.0373009
1,0.6,1.1,0,0,background,0.0343397
1,0.6,1.1,0,0,background,0.0356558
1,0.6,1.1,0,0,background,0.0366428
1,0.6,1.1,0,0,background,0.0356558
1,0.6,1.1,0,0,background,0.0333526
1,0.6,1.1,0,0,background,0.0356558
1,0.6,1.1,0,0,background,0.0356558
1,0.6,1.1,0,0,background,0.0359848
1,0.6,1.1,0,0,background,0.0359848
1,0.6,1.1,0,0,background,0.0349977
1,0.6,1.1,0,0,background,0.0359848
1,0.6,1.1,0,0,background,0.0363138
1,0.6,1.1,0,0,background,0.0349977
1,0.6,1.1,0,0,background,0.0609909
1,0.6,1.1,0,0,background,0.0550684
1,0.6,1.1,0,0,background,0.0294042
1,0.6,1.1,0,0,background,0.038946
1,0.6,1.1,0,0,background,0.0402621
1,0.6,1.1,0,0,background,0.00801749
1,0.6,1.1,0,0,background,0.0363138
1,0.6,1.1,0,0,background,0.0376299
1,0.6,1.1,0,0,background,0.0353267
1,0.6,1.1,0,0,background,0.0359848
1,0.6,1.1,0,0,background,0.0359848
1,0.6,1.1,0,0,background,0.038617
1,0.6,1.1,0,0,background,0.0376299
1,0.6,1.1,0,0,background,0.0346687
1,0.6,1.1,0,0,background,0.0353267
1,0.6,1.1,0,0,background,0.0363138
