x,y,z,inclinacion,azimuth,stage,medida_daq
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0294042
-1.2,-0.2,0.9,0,0,background,0.025785
-1.2,-0.2,0.9,0,0,background,0.0277591
-1.2,-0.2,0.9,0,0,background,0.0303913
-1.2,-0.2,0.9,0,0,background,0.0399331
-1.2,-0.2,0.9,0,0,background,0.0590167
-1.2,-0.2,0.9,0,0,background,0.0317074
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0297333
-1.2,-0.2,0.9,0,0,background,0.0303913
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0409202
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.0228237
-1.2,-0.2,0.9,0,0,background,0.026114
-1.2,-0.2,0.9,0,0,background,0.0310494
-1.2,-0.2,0.9,0,0,background,0.0188754
-1.2,-0.2,0.9,0,0,background,0.00768846
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0330235
-1.2,-0.2,0.9,0,0,background,0.0310494
-1.2,-0.2,0.9,0,0,background,0.0475007
-1.2,-0.2,0.9,0,0,background,0.0405912
-1.2,-0.2,0.9,0,0,background,0.0274301
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0557264
-1.2,-0.2,0.9,0,0,background,0.0560554
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.037959
-1.2,-0.2,0.9,0,0,background,0.038946
-1.2,-0.2,0.9,0,0,background,0.0458556
-1.2,-0.2,0.9,0,0,background,0.0465137
-1.2,-0.2,0.9,0,0,background,0.0280881
-1.2,-0.2,0.9,0,0,background,0.0432234
-1.2,-0.2,0.9,0,0,background,0.0287462
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0356558
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0458556
-1.2,-0.2,0.9,0,0,background,0.05112
-1.2,-0.2,0.9,0,0,background,0.026772
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0425653
-1.2,-0.2,0.9,0,0,background,0.0126239
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.0320365
-1.2,-0.2,0.9,0,0,background,0.0330235
-1.2,-0.2,0.9,0,0,background,0.0330235
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.026114
-1.2,-0.2,0.9,0,0,background,0.0152561
-1.2,-0.2,0.9,0,0,background,0.0251269
-1.2,-0.2,0.9,0,0,background,0.0356558
-1.2,-0.2,0.9,0,0,background,0.0399331
-1.2,-0.2,0.9,0,0,background,0.0320365
-1.2,-0.2,0.9,0,0,background,0.0152561
-1.2,-0.2,0.9,0,0,background,0.0363138
-1.2,-0.2,0.9,0,0,background,0.0363138
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0366428
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.0330235
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0356558
-1.2,-0.2,0.9,0,0,background,0.026772
-1.2,-0.2,0.9,0,0,background,0.0593457
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0326945
-1.2,-0.2,0.9,0,0,background,0.0366428
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0606618
-1.2,-0.2,0.9,0,0,background,0.0313784
-1.2,-0.2,0.9,0,0,background,0.0373009
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0326945
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0468427
-1.2,-0.2,0.9,0,0,background,0.0159141
-1.2,-0.2,0.9,0,0,background,0.0241398
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0373009
-1.2,-0.2,0.9,0,0,background,0.0432234
-1.2,-0.2,0.9,0,0,background,0.014598
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0356558
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0303913
-1.2,-0.2,0.9,0,0,background,0.05112
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0465137
-1.2,-0.2,0.9,0,0,background,0.0475007
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0320365
-1.2,-0.2,0.9,0,0,background,0.0363138
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0330235
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0432234
-1.2,-0.2,0.9,0,0,background,0.014269
-1.2,-0.2,0.9,0,0,background,0.0369719
-1.2,-0.2,0.9,0,0,background,0.0192044
-1.2,-0.2,0.9,0,0,background,0.038617
-1.2,-0.2,0.9,0,0,background,0.0284172
-1.2,-0.2,0.9,0,0,background,0.0247979
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0313784
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0330235
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.038946
-1.2,-0.2,0.9,0,0,background,0.0600038
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.038946
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.038617
-1.2,-0.2,0.9,0,0,background,0.0254559
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0369719
-1.2,-0.2,0.9,0,0,background,0.0333526
-1.2,-0.2,0.9,0,0,background,0.0356558
-1.2,-0.2,0.9,0,0,background,0.0330235
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0356558
-1.2,-0.2,0.9,0,0,background,0.0330235
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0343397
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0491459
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.037959
-1.2,-0.2,0.9,0,0,background,0.0287462
-1.2,-0.2,0.9,0,0,background,0.0366428
-1.2,-0.2,0.9,0,0,background,0.0616489
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0363138
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0310494
-1.2,-0.2,0.9,0,0,background,0.0326945
-1.2,-0.2,0.9,0,0,background,0.0330235
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0359848
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0300623
-1.2,-0.2,0.9,0,0,background,0.0310494
-1.2,-0.2,0.9,0,0,background,0.0553974
-1.2,-0.2,0.9,0,0,background,0.026114
-1.2,-0.2,0.9,0,0,background,0.0106497
-1.2,-0.2,0.9,0,0,background,0.0178883
-1.2,-0.2,0.9,0,0,background,0.0619779
-1.2,-0.2,0.9,0,0,background,0.038617
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0336816
-1.2,-0.2,0.9,0,0,background,0.0340106
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0349977
-1.2,-0.2,0.9,0,0,background,0.0353267
-1.2,-0.2,0.9,0,0,background,0.0346687
-1.2,-0.2,0.9,0,0,background,0.0346687
