x,y,z,inclinacion,azimuth,stage,medida_daq
-1.2,0.8,0.9,0,0,background,0.0343397
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0359848
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0346687
-1.2,0.8,0.9,0,0,background,0.0346687
-1.2,0.8,0.9,0,0,background,0.0553974
-1.2,0.8,0.9,0,0,background,0.0484878
-1.2,0.8,0.9,0,0,background,0.0396041
-1.2,0.8,0.9,0,0,background,0.0356558
-1.2,0.8,0.9,0,0,background,0.0356558
-1.2,0.8,0.9,0,0,background,0.026772
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0363138
-1.2,0.8,0.9,0,0,background,0.0346687
-1.2,0.8,0.9,0,0,background,0.0356558
-1.2,0.8,0.9,0,0,background,0.0353267
-1.2,0.8,0.9,0,0,background,0.0326945
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0356558
-1.2,0.8,0.9,0,0,background,0.0363138
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0366428
-1.2,0.8,0.9,0,0,background,0.0353267
-1.2,0.8,0.9,0,0,background,0.0353267
-1.2,0.8,0.9,0,0,background,0.0688875
-1.2,0.8,0.9,0,0,background,0.0307204
-1.2,0.8,0.9,0,0,background,0.0271011
-1.2,0.8,0.9,0,0,background,0.0303913
-1.2,0.8,0.9,0,0,background,0.0530942
-1.2,0.8,0.9,0,0,background,0.0540813
-1.2,0.8,0.9,0,0,background,0.014269
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0369719
-1.2,0.8,0.9,0,0,background,0.0366428
-1.2,0.8,0.9,0,0,background,0.0346687
-1.2,0.8,0.9,0,0,background,0.0356558
-1.2,0.8,0.9,0,0,background,0.0333526
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0353267
-1.2,0.8,0.9,0,0,background,0.0353267
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0359848
-1.2,0.8,0.9,0,0,background,0.0359848
-1.2,0.8,0.9,0,0,background,0.0346687
-1.2,0.8,0.9,0,0,background,0.0274301
-1.2,0.8,0.9,0,0,background,0.0234818
-1.2,0.8,0.9,0,0,background,0.0425653
-1.2,0.8,0.9,0,0,background,0.0330235
-1.2,0.8,0.9,0,0,background,0.0448685
-1.2,0.8,0.9,0,0,background,0.0313784
-1.2,0.8,0.9,0,0,background,0.0290752
-1.2,0.8,0.9,0,0,background,0.0396041
-1.2,0.8,0.9,0,0,background,0.0343397
-1.2,0.8,0.9,0,0,background,0.0356558
-1.2,0.8,0.9,0,0,background,0.0343397
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0369719
-1.2,0.8,0.9,0,0,background,0.038288
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.0353267
-1.2,0.8,0.9,0,0,background,0.0336816
-1.2,0.8,0.9,0,0,background,0.0340106
-1.2,0.8,0.9,0,0,background,0.0349977
-1.2,0.8,0.9,0,0,background,0.00242403
-1.2,0.8,0.9,0,0,background,0.0353267
-1.2,0.8,0.9,0,0,background,0.0353267
