point_id,x,y,z,scan_kind,tilt_cmd_deg,tilt_cmd_az,pose_px,pose_py,pose_pz,pose_qx,pose_qy,pose_qz,pose_qw,nr_incl,nr_az,orientation_id,nt_incl,nt_az,repeat_id,date,time,v_mean,v_median,v_std,n_samples,fs
20260730_111944_1,0.4,-1.2,1.1,tilt,9.9281443,208.91337,-0.70891574,-0.41558413,0.41755408,0.021602026,-0.083791223,-0.96470537,0.24870852,9.92814,208.913,4,60,0,1,2026-07-30,11:22:15,1.4052659,1.4053991,0.0028080224,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,9.9281443,208.91337,-0.70891574,-0.41558413,0.41755408,0.021602026,-0.083791223,-0.96470537,0.24870852,9.92814,208.913,5,64,60,1,2026-07-30,11:22:23,0.68099873,0.68087864,0.0030187828,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,9.9281443,208.91337,-0.70891574,-0.41558413,0.41755408,0.021602026,-0.083791223,-0.96470537,0.24870852,9.92814,208.913,6,64,120,1,2026-07-30,11:22:30,0.27709693,0.27716175,0.0029906182,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,9.9281443,208.91337,-0.70891574,-0.41558413,0.41755408,0.021602026,-0.083791223,-0.96470537,0.24870852,9.92814,208.913,7,60,180,1,2026-07-30,11:22:38,0.19357697,0.19358881,0.00271464,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,9.9281443,208.91337,-0.70891574,-0.41558413,0.41755408,0.021602026,-0.083791223,-0.96470537,0.24870852,9.92814,208.913,8,64,240,1,2026-07-30,11:22:47,0.22835087,0.2284657,0.0028314565,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,9.9281443,208.91337,-0.70891574,-0.41558413,0.41755408,0.021602026,-0.083791223,-0.96470537,0.24870852,9.92814,208.913,9,64,300,1,2026-07-30,11:22:54,0.39683824,0.39692774,0.0027791698,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,9.9281443,208.91337,-0.70891574,-0.41558413,0.41755408,0.021602026,-0.083791223,-0.96470537,0.24870852,9.92814,208.913,10,0,0,1,2026-07-30,11:23:02,2.8350867,2.8350351,0.0025623293,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,9.9281443,208.91337,-0.70891574,-0.41558413,0.41755408,0.021602026,-0.083791223,-0.96470537,0.24870852,9.92814,208.913,11,60,90,1,2026-07-30,11:23:09,0.46249635,0.46240422,0.0024319621,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,9.9281443,208.91337,-0.70891574,-0.41558413,0.41755408,0.021602026,-0.083791223,-0.96470537,0.24870852,9.92814,208.913,12,60,270,1,2026-07-30,11:23:20,0.30164336,0.30150978,0.0028814208,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,1,16,90,1,2026-07-30,11:23:38,2.6364743,2.6363002,0.0029492182,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,2,16,210,1,2026-07-30,11:23:44,1.9109221,1.9107882,0.0027963188,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,3,16,330,1,2026-07-30,11:23:51,3.0032937,3.0031703,0.0028895196,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,4,60,0,1,2026-07-30,11:23:58,1.404975,1.4050701,0.0023731974,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,5,64,60,1,2026-07-30,11:24:06,0.68135211,0.68120766,0.0028091577,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,6,64,120,1,2026-07-30,11:24:13,0.27732363,0.27716175,0.0028411757,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,7,60,180,1,2026-07-30,11:24:21,0.19363323,0.19358881,0.0026341684,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,8,64,240,1,2026-07-30,11:24:29,0.22850058,0.2284657,0.0024382162,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,9,64,300,1,2026-07-30,11:24:37,0.39700967,0.39692774,0.0025375783,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,10,0,0,1,2026-07-30,11:24:45,2.8354286,2.8353641,0.0027408733,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,11,60,90,1,2026-07-30,11:24:52,0.46253485,0.46240422,0.0028287439,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,1.4353329,29.706235,-0.71245928,-0.409195,0.41701161,0.0033045949,0.012081495,-0.70700356,0.70709906,1.43533,29.7062,12,60,270,1,2026-07-30,11:25:02,0.30164007,0.3018388,0.0026115363,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,1,16,90,1,2026-07-30,11:25:20,2.6367957,2.6369583,0.0026547541,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,2,16,210,1,2026-07-30,11:25:27,1.9112504,1.9114462,0.0023434611,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,3,16,330,1,2026-07-30,11:25:33,3.0030413,3.0031703,0.0024324554,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,4,60,0,1,2026-07-30,11:25:41,1.4050438,1.4050701,0.0028336968,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,5,64,60,1,2026-07-30,11:25:49,0.68115502,0.68120766,0.0029963102,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,6,64,120,1,2026-07-30,11:25:56,0.27717886,0.27716175,0.0027812984,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,7,60,180,1,2026-07-30,11:26:04,0.19349405,0.19358881,0.0025125141,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,8,64,240,1,2026-07-30,11:26:12,0.22859764,0.2284657,0.0026893632,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,9,64,300,1,2026-07-30,11:26:20,0.39687674,0.39692774,0.0026065487,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,10,0,0,1,2026-07-30,11:26:28,2.8356422,2.8356932,0.0026100702,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,11,60,90,1,2026-07-30,11:26:35,0.46276747,0.46273325,0.0026212299,1000,1000
20260730_111944_1,0.4,-1.2,1.1,tilt,14.8297,344.66896,-0.70949617,-0.40086696,0.41823244,0.12789936,-0.017214258,-0.13227402,0.98277617,14.8297,344.669,12,60,270,1,2026-07-30,11:26:45,0.30178649,0.3018388,0.002422364,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-07-30,11:27:04,2.6367506,2.6366292,0.0026996627,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-07-30,11:27:10,1.9114051,1.9114462,0.0025103392,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-07-30,11:27:17,3.0030587,3.0031703,0.0028608685,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-07-30,11:27:24,1.4048194,1.4047411,0.0026300763,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-07-30,11:27:32,0.68121424,0.68120766,0.0025301523,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-07-30,11:27:39,0.2772927,0.27716175,0.0030737367,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-07-30,11:27:47,0.19355854,0.19358881,0.0026220613,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-07-30,11:27:55,0.22872333,0.2284657,0.0024532181,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-07-30,11:28:03,0.39705343,0.39692774,0.0027670568,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,10,0,0,1,2026-07-30,11:28:11,2.8359093,2.8360222,0.0026382426,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,11,60,90,1,2026-07-30,11:28:18,0.46280662,0.46273325,0.0024089871,1000,1000
20260730_111944_2,0.2,-1.2,1.1,vertical,0,0,-0.712,-0.21,0.417,0,0,-0.38268428,0.92387918,0,0,12,60,270,1,2026-07-30,11:28:29,0.30178978,0.3018388,0.0025169912,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,1,16,90,1,2026-07-30,11:28:47,2.6368618,2.6366292,0.0026372903,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,2,16,210,1,2026-07-30,11:28:53,1.9108977,1.9111172,0.0024356405,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,3,16,330,1,2026-07-30,11:29:00,3.0034118,3.0031703,0.0024178186,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,4,60,0,1,2026-07-30,11:29:07,1.4048529,1.4047411,0.0025945882,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,5,64,60,1,2026-07-30,11:29:15,0.68100399,0.68120766,0.0025693436,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,6,64,120,1,2026-07-30,11:29:22,0.27758718,0.27749078,0.0027295388,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,7,60,180,1,2026-07-30,11:29:30,0.19356479,0.19358881,0.0026274726,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,8,64,240,1,2026-07-30,11:29:39,0.22832554,0.2284657,0.0025793302,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,9,64,300,1,2026-07-30,11:29:46,0.39690701,0.39692774,0.0025051291,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,10,0,0,1,2026-07-30,11:29:54,2.8366322,2.8366802,0.0027690989,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,11,60,90,1,2026-07-30,11:30:01,0.46261052,0.46273325,0.0028863959,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,4.5841775,213.49269,-0.71036813,-0.21246615,0.41711836,-0.0080071526,-0.039184096,-0.70602026,0.70706144,4.58418,213.493,12,60,270,1,2026-07-30,11:30:11,0.30181511,0.3018388,0.0028485825,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,1,16,90,1,2026-07-30,11:30:30,2.6382875,2.6382744,0.0024754643,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,2,16,210,1,2026-07-30,11:30:36,1.9114735,1.9114462,0.0025458054,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,3,16,330,1,2026-07-30,11:30:43,3.0036806,3.0038283,0.0027545189,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,4,60,0,1,2026-07-30,11:30:50,1.4047842,1.4047411,0.0030674028,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,5,64,60,1,2026-07-30,11:30:58,0.68046011,0.68054961,0.0027937957,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,6,64,120,1,2026-07-30,11:31:05,0.27720584,0.27716175,0.0028454464,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,7,60,180,1,2026-07-30,11:31:13,0.19358355,0.19358881,0.002591678,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,8,64,240,1,2026-07-30,11:31:21,0.22847459,0.2284657,0.0030175299,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,9,64,300,1,2026-07-30,11:31:29,0.39720708,0.39725677,0.0027361433,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,10,0,0,1,2026-07-30,11:31:37,2.8359679,2.8360222,0.002914302,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,11,60,90,1,2026-07-30,11:31:45,0.46260493,0.46273325,0.0027317382,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,9.9949996,67.75265,-0.71794375,-0.20756867,0.41756155,0.072324308,0.048556596,0.55528349,0.82708627,9.995,67.7527,12,60,270,1,2026-07-30,11:31:55,0.30172924,0.3018388,0.0026098537,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,1,16,90,1,2026-07-30,11:32:13,2.6365759,2.6366292,0.0024787751,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,2,16,210,1,2026-07-30,11:32:19,1.9120477,1.9121043,0.0026556096,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,3,16,330,1,2026-07-30,11:32:26,3.0043146,3.0044864,0.0024828381,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,4,60,0,1,2026-07-30,11:32:33,1.4051162,1.4050701,0.0026596802,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,5,64,60,1,2026-07-30,11:32:41,0.68090594,0.68087864,0.0026107708,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,6,64,120,1,2026-07-30,11:32:48,0.27718347,0.27716175,0.0025507101,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,7,60,180,1,2026-07-30,11:32:56,0.19347628,0.19358881,0.0025328325,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,8,64,240,1,2026-07-30,11:33:05,0.22856013,0.2284657,0.0024628449,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,9,64,300,1,2026-07-30,11:33:13,0.39714259,0.39725677,0.0028543559,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,10,0,0,1,2026-07-30,11:33:20,2.8365539,2.8363512,0.0023465137,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,11,60,90,1,2026-07-30,11:33:28,0.46255557,0.46273325,0.0026890069,1000,1000
20260730_111944_2,0.2,-1.2,1.1,tilt,0.11935582,224.24707,-0.71194622,-0.21005521,0.41700008,-1.3688924e-05,-0.0010414874,-0.70710601,0.70710678,0.119356,224.247,12,60,270,1,2026-07-30,11:33:38,0.30188882,0.3018388,0.0028620951,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-07-30,11:33:56,2.637002,2.6369583,0.0025371,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-07-30,11:34:03,1.9116805,1.9117752,0.0024079181,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-07-30,11:34:09,3.0048691,3.0048154,0.0027805789,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-07-30,11:34:17,1.405254,1.4053991,0.0027950552,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-07-30,11:34:24,0.6809145,0.68087864,0.0026944989,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-07-30,11:34:31,0.27724302,0.27716175,0.0028538876,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-07-30,11:34:40,0.19354801,0.19358881,0.0027097638,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-07-30,11:34:48,0.22851703,0.2284657,0.002686853,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-07-30,11:34:56,0.39734659,0.39725677,0.002940452,1000,1000
20260730_111944_3,0,-1.2,1.1,vertical,0,0,-0.712,-0.01,0.417,0,0,-0.38268428,0.92387918,0,0,10,0,0,1,2026-07-30,11:35:04,2.8374538,2.8373383,0.002787609,1000,1000
