x,y,z,inclinacion,azimuth,stage,medida_daq
-0.6,0,1.1,0,0,background,0.0303913
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0323655
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0307204
-0.6,0,1.1,0,0,background,0.025785
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0303913
-0.6,0,1.1,0,0,background,0.0294042
-0.6,0,1.1,0,0,background,0.0455266
-0.6,0,1.1,0,0,background,0.0274301
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0320365
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0481588
-0.6,0,1.1,0,0,background,0.0428944
-0.6,0,1.1,0,0,background,0.038288
-0.6,0,1.1,0,0,background,0.0405912
-0.6,0,1.1,0,0,background,0.0231527
-0.6,0,1.1,0,0,background,0.0129529
-0.6,0,1.1,0,0,background,0.0392751
-0.6,0,1.1,0,0,background,0.0359848
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0326945
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0195334
-0.6,0,1.1,0,0,background,0.0428944
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0326945
-0.6,0,1.1,0,0,background,0.0106497
-0.6,0,1.1,0,0,background,0.0244688
-0.6,0,1.1,0,0,background,0.0277591
-0.6,0,1.1,0,0,background,0.0300623
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0284172
-0.6,0,1.1,0,0,background,0.0369719
-0.6,0,1.1,0,0,background,0.0274301
-0.6,0,1.1,0,0,background,0.0435524
-0.6,0,1.1,0,0,background,0.0392751
-0.6,0,1.1,0,0,background,0.0399331
-0.6,0,1.1,0,0,background,0.0527652
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0320365
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0323655
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0172302
-0.6,0,1.1,0,0,background,0.050791
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.038946
-0.6,0,1.1,0,0,background,0.0205205
-0.6,0,1.1,0,0,background,0.0274301
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0323655
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0323655
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0208495
-0.6,0,1.1,0,0,background,0.0553974
-0.6,0,1.1,0,0,background,0.0274301
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0159141
-0.6,0,1.1,0,0,background,0.0280881
-0.6,0,1.1,0,0,background,0.0359848
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0369719
-0.6,0,1.1,0,0,background,0.0590167
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0224947
-0.6,0,1.1,0,0,background,0.0392751
-0.6,0,1.1,0,0,background,0.038946
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0320365
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0692165
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0428944
-0.6,0,1.1,0,0,background,0.0458556
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0149271
-0.6,0,1.1,0,0,background,0.026114
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0363138
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0619779
-0.6,0,1.1,0,0,background,0.0468427
-0.6,0,1.1,0,0,background,0.038288
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0310494
-0.6,0,1.1,0,0,background,0.0320365
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0363138
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.00439819
-0.6,0,1.1,0,0,background,0.050133
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0428944
-0.6,0,1.1,0,0,background,0.0613199
-0.6,0,1.1,0,0,background,0.0119658
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0359848
-0.6,0,1.1,0,0,background,0.074481
-0.6,0,1.1,0,0,background,0.0363138
-0.6,0,1.1,0,0,background,0.0422363
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0402621
-0.6,0,1.1,0,0,background,0.0451975
-0.6,0,1.1,0,0,background,0.0215076
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0491459
-0.6,0,1.1,0,0,background,0.0205205
-0.6,0,1.1,0,0,background,0.0294042
-0.6,0,1.1,0,0,background,0.0428944
-0.6,0,1.1,0,0,background,0.025785
-0.6,0,1.1,0,0,background,0.00110792
-0.6,0,1.1,0,0,background,0.0435524
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0366428
-0.6,0,1.1,0,0,background,0.0369719
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0317074
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0359848
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0498039
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0435524
-0.6,0,1.1,0,0,background,0.0484878
-0.6,0,1.1,0,0,background,0.0530942
-0.6,0,1.1,0,0,background,0.038617
-0.6,0,1.1,0,0,background,0.0376299
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0366428
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0359848
-0.6,0,1.1,0,0,background,0.038946
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0369719
-0.6,0,1.1,0,0,background,0.0208495
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0359848
-0.6,0,1.1,0,0,background,0.0320365
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0313784
-0.6,0,1.1,0,0,background,0.0231527
-0.6,0,1.1,0,0,background,0.0373009
-0.6,0,1.1,0,0,background,0.0323655
-0.6,0,1.1,0,0,background,0.0428944
-0.6,0,1.1,0,0,background,0.0234818
-0.6,0,1.1,0,0,background,0.0419073
-0.6,0,1.1,0,0,background,0.0366428
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0313784
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0330235
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0323655
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0728358
-0.6,0,1.1,0,0,background,0.0405912
-0.6,0,1.1,0,0,background,0.0399331
-0.6,0,1.1,0,0,background,0.0297333
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.00439819
-0.6,0,1.1,0,0,background,0.0448685
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0320365
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0326945
-0.6,0,1.1,0,0,background,0.0323655
-0.6,0,1.1,0,0,background,0.0317074
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0343397
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0333526
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0244688
-0.6,0,1.1,0,0,background,0.0326945
-0.6,0,1.1,0,0,background,0.0356558
-0.6,0,1.1,0,0,background,0.0326945
-0.6,0,1.1,0,0,background,0.0445395
-0.6,0,1.1,0,0,background,-0.0015243
-0.6,0,1.1,0,0,background,0.0438814
-0.6,0,1.1,0,0,background,0.0326945
-0.6,0,1.1,0,0,background,0.0353267
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0340106
-0.6,0,1.1,0,0,background,0.0310494
-0.6,0,1.1,0,0,background,0.0336816
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0346687
-0.6,0,1.1,0,0,background,0.0349977
-0.6,0,1.1,0,0,background,0.0343397
