x,y,z,inclinacion,azimuth,stage,medida_daq
-0.6,-0.4,1.1,0,0,background,0.00670138
-0.6,-0.4,1.1,0,0,background,0.0409202
-0.6,-0.4,1.1,0,0,background,0.0419073
-0.6,-0.4,1.1,0,0,background,0.0448685
-0.6,-0.4,1.1,0,0,background,0.0366428
-0.6,-0.4,1.1,0,0,background,0.0369719
-0.6,-0.4,1.1,0,0,background,0.0323655
-0.6,-0.4,1.1,0,0,background,0.0363138
-0.6,-0.4,1.1,0,0,background,0.0366428
-0.6,-0.4,1.1,0,0,background,0.0340106
-0.6,-0.4,1.1,0,0,background,0.0349977
-0.6,-0.4,1.1,0,0,background,0.0366428
-0.6,-0.4,1.1,0,0,background,0.0356558
-0.6,-0.4,1.1,0,0,background,0.0356558
-0.6,-0.4,1.1,0,0,background,0.0349977
-0.6,-0.4,1.1,0,0,background,0.0349977
-0.6,-0.4,1.1,0,0,background,0.0353267
-0.6,-0.4,1.1,0,0,background,0.0359848
-0.6,-0.4,1.1,0,0,background,0.0366428
-0.6,-0.4,1.1,0,0,background,0.0419073
-0.6,-0.4,1.1,0,0,background,0.0363138
-0.6,-0.4,1.1,0,0,background,0.0349977
-0.6,-0.4,1.1,0,0,background,0.0185464
-0.6,-0.4,1.1,0,0,background,0.0517781
-0.6,-0.4,1.1,0,0,background,0.0432234
-0.6,-0.4,1.1,0,0,background,0.038288
-0.6,-0.4,1.1,0,0,background,0.0349977
-0.6,-0.4,1.1,0,0,background,0.0349977
-0.6,-0.4,1.1,0,0,background,0.0359848
-0.6,-0.4,1.1,0,0,background,0.0359848
-0.6,-0.4,1.1,0,0,background,0.0340106
-0.6,-0.4,1.1,0,0,background,0.0323655
-0.6,-0.4,1.1,0,0,background,0.0356558
-0.6,-0.4,1.1,0,0,background,0.0353267
-0.6,-0.4,1.1,0,0,background,0.0353267
-0.6,-0.4,1.1,0,0,background,0.0356558
-0.6,-0.4,1.1,0,0,background,0.0346687
-0.6,-0.4,1.1,0,0,background,0.0363138
-0.6,-0.4,1.1,0,0,background,0.0336816
-0.6,-0.4,1.1,0,0,background,0.0399331
-0.6,-0.4,1.1,0,0,background,0.0448685
-0.6,-0.4,1.1,0,0,background,0.0514491
-0.6,-0.4,1.1,0,0,background,0.0294042
-0.6,-0.4,1.1,0,0,background,0.0271011
-0.6,-0.4,1.1,0,0,background,0.0435524
-0.6,-0.4,1.1,0,0,background,0.0530942
-0.6,-0.4,1.1,0,0,background,0.0359848
-0.6,-0.4,1.1,0,0,background,0.0356558
-0.6,-0.4,1.1,0,0,background,0.0349977
-0.6,-0.4,1.1,0,0,background,0.0359848
-0.6,-0.4,1.1,0,0,background,0.0376299
