x,y,z,inclinacion,azimuth,stage,medida_daq
-0.2,0,1,0,0,background,0.0560554
-0.2,0,1,0,0,background,0.0583586
-0.2,0,1,0,0,background,0.0570425
-0.2,0,1,0,0,background,0.0586877
-0.2,0,1,0,0,background,0.0573716
-0.2,0,1,0,0,background,0.0718487
-0.2,0,1,0,0,background,0.0718487
-0.2,0,1,0,0,background,0.0573716
-0.2,0,1,0,0,background,0.0455266
-0.2,0,1,0,0,background,0.050791
-0.2,0,1,0,0,background,0.0570425
-0.2,0,1,0,0,background,0.0458556
-0.2,0,1,0,0,background,0.0600038
-0.2,0,1,0,0,background,0.0580296
-0.2,0,1,0,0,background,0.0547393
-0.2,0,1,0,0,background,0.0583586
-0.2,0,1,0,0,background,0.0586877
-0.2,0,1,0,0,background,0.0577006
-0.2,0,1,0,0,background,0.0580296
-0.2,0,1,0,0,background,0.0573716
-0.2,0,1,0,0,background,0.0577006
-0.2,0,1,0,0,background,0.0580296
-0.2,0,1,0,0,background,0.0577006
-0.2,0,1,0,0,background,0.0577006
-0.2,0,1,0,0,background,0.0567135
-0.2,0,1,0,0,background,0.0807325
-0.2,0,1,0,0,background,0.0373009
-0.2,0,1,0,0,background,0.0593457
-0.2,0,1,0,0,background,0.0600038
-0.2,0,1,0,0,background,0.0781003
-0.2,0,1,0,0,background,0.026772
-0.2,0,1,0,0,background,0.050791
-0.2,0,1,0,0,background,0.0593457
-0.2,0,1,0,0,background,0.0573716
-0.2,0,1,0,0,background,0.0580296
-0.2,0,1,0,0,background,0.0580296
-0.2,0,1,0,0,background,0.0567135
-0.2,0,1,0,0,background,0.0616489
-0.2,0,1,0,0,background,0.0567135
-0.2,0,1,0,0,background,0.0577006
-0.2,0,1,0,0,background,0.0577006
-0.2,0,1,0,0,background,0.0570425
-0.2,0,1,0,0,background,0.0570425
-0.2,0,1,0,0,background,0.0580296
-0.2,0,1,0,0,background,0.0593457
-0.2,0,1,0,0,background,0.0649392
-0.2,0,1,0,0,background,0.0570425
-0.2,0,1,0,0,background,0.0659263
-0.2,0,1,0,0,background,0.0451975
-0.2,0,1,0,0,background,0.0458556
-0.2,0,1,0,0,background,0.0669133
-0.2,0,1,0,0,background,0.0652682
-0.2,0,1,0,0,background,0.0583586
-0.2,0,1,0,0,background,0.0583586
-0.2,0,1,0,0,background,0.0586877
-0.2,0,1,0,0,background,0.0590167
-0.2,0,1,0,0,background,0.0580296
