x,y,z,inclinacion,azimuth,stage,medida_daq
-0.4,0.2,1.2,0,0,background,0.0527652
-0.4,0.2,1.2,0,0,background,0.0530942
-0.4,0.2,1.2,0,0,background,0.0471717
-0.4,0.2,1.2,0,0,background,0.0540813
-0.4,0.2,1.2,0,0,background,0.0652682
-0.4,0.2,1.2,0,0,background,0.0544103
-0.4,0.2,1.2,0,0,background,0.0606618
-0.4,0.2,1.2,0,0,background,0.0550684
-0.4,0.2,1.2,0,0,background,0.0567135
-0.4,0.2,1.2,0,0,background,0.0570425
-0.4,0.2,1.2,0,0,background,0.0583586
-0.4,0.2,1.2,0,0,background,0.0596747
-0.4,0.2,1.2,0,0,background,0.0557264
-0.4,0.2,1.2,0,0,background,0.0560554
-0.4,0.2,1.2,0,0,background,0.0570425
-0.4,0.2,1.2,0,0,background,0.0573716
-0.4,0.2,1.2,0,0,background,0.0573716
-0.4,0.2,1.2,0,0,background,0.0577006
-0.4,0.2,1.2,0,0,background,0.0570425
-0.4,0.2,1.2,0,0,background,0.0606618
-0.4,0.2,1.2,0,0,background,0.0718487
-0.4,0.2,1.2,0,0,background,0.0636231
-0.4,0.2,1.2,0,0,background,0.0537523
-0.4,0.2,1.2,0,0,background,0.0544103
-0.4,0.2,1.2,0,0,background,0.0524361
-0.4,0.2,1.2,0,0,background,0.0458556
-0.4,0.2,1.2,0,0,background,0.0567135
-0.4,0.2,1.2,0,0,background,0.0583586
-0.4,0.2,1.2,0,0,background,0.0583586
-0.4,0.2,1.2,0,0,background,0.0580296
-0.4,0.2,1.2,0,0,background,0.0573716
-0.4,0.2,1.2,0,0,background,0.0586877
-0.4,0.2,1.2,0,0,background,0.0583586
-0.4,0.2,1.2,0,0,background,0.0580296
-0.4,0.2,1.2,0,0,background,0.0577006
-0.4,0.2,1.2,0,0,background,0.0580296
-0.4,0.2,1.2,0,0,background,0.0573716
-0.4,0.2,1.2,0,0,background,0.0580296
-0.4,0.2,1.2,0,0,background,0.0580296
-0.4,0.2,1.2,0,0,background,0.0596747
-0.4,0.2,1.2,0,0,background,0.0491459
-0.4,0.2,1.2,0,0,background,0.0590167
-0.4,0.2,1.2,0,0,background,0.0517781
-0.4,0.2,1.2,0,0,background,0.050133
-0.4,0.2,1.2,0,0,background,0.0458556
-0.4,0.2,1.2,0,0,background,0.050462
-0.4,0.2,1.2,0,0,background,0.0593457
-0.4,0.2,1.2,0,0,background,0.0567135
-0.4,0.2,1.2,0,0,background,0.0570425
-0.4,0.2,1.2,0,0,background,0.0583586
-0.4,0.2,1.2,0,0,background,0.0583586
-0.4,0.2,1.2,0,0,background,0.0596747
-0.4,0.2,1.2,0,0,background,0.0570425
-0.4,0.2,1.2,0,0,background,0.0570425
-0.4,0.2,1.2,0,0,background,0.0577006
-0.4,0.2,1.2,0,0,background,0.0570425
-0.4,0.2,1.2,0,0,background,0.0563845
-0.4,0.2,1.2,0,0,background,0.0567135
-0.4,0.2,1.2,0,0,background,0.0567135
-0.4,0.2,1.2,0,0,background,0.0721778
-0.4,0.2,1.2,0,0,background,0.0540813
-0.4,0.2,1.2,0,0,background,0.0550684
-0.4,0.2,1.2,0,0,background,0.0527652
-0.4,0.2,1.2,0,0,background,0.0471717
-0.4,0.2,1.2,0,0,background,0.0600038
-0.4,0.2,1.2,0,0,background,0.0560554
-0.4,0.2,1.2,0,0,background,0.0563845
-0.4,0.2,1.2,0,0,background,0.0577006
-0.4,0.2,1.2,0,0,background,0.0557264
-0.4,0.2,1.2,0,0,background,0.0534232
-0.4,0.2,1.2,0,0,background,0.0583586
-0.4,0.2,1.2,0,0,background,0.0567135
-0.4,0.2,1.2,0,0,background,0.0567135
-0.4,0.2,1.2,0,0,background,0.0563845
