x,y,z,inclinacion,azimuth,stage,medida_daq
-0.6,0.2,1.1,0,0,background,0.0287462
-0.6,0.2,1.1,0,0,background,0.0376299
-0.6,0.2,1.1,0,0,background,0.0405912
-0.6,0.2,1.1,0,0,background,0.0438814
-0.6,0.2,1.1,0,0,background,0.0563845
-0.6,0.2,1.1,0,0,background,0.038288
-0.6,0.2,1.1,0,0,background,0.0356558
-0.6,0.2,1.1,0,0,background,0.0356558
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0336816
-0.6,0.2,1.1,0,0,background,0.0313784
-0.6,0.2,1.1,0,0,background,0.0366428
-0.6,0.2,1.1,0,0,background,0.0326945
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0346687
-0.6,0.2,1.1,0,0,background,0.0336816
-0.6,0.2,1.1,0,0,background,0.0349977
-0.6,0.2,1.1,0,0,background,0.0336816
-0.6,0.2,1.1,0,0,background,0.0317074
-0.6,0.2,1.1,0,0,background,0.0544103
-0.6,0.2,1.1,0,0,background,0.026443
-0.6,0.2,1.1,0,0,background,0.0274301
-0.6,0.2,1.1,0,0,background,0.0442105
-0.6,0.2,1.1,0,0,background,0.0521071
-0.6,0.2,1.1,0,0,background,0.0415783
-0.6,0.2,1.1,0,0,background,0.038288
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0349977
-0.6,0.2,1.1,0,0,background,0.0333526
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0349977
-0.6,0.2,1.1,0,0,background,0.0346687
-0.6,0.2,1.1,0,0,background,0.0356558
-0.6,0.2,1.1,0,0,background,0.0333526
-0.6,0.2,1.1,0,0,background,0.0346687
-0.6,0.2,1.1,0,0,background,0.0353267
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0553974
-0.6,0.2,1.1,0,0,background,0.0573716
-0.6,0.2,1.1,0,0,background,0.0412492
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.026772
-0.6,0.2,1.1,0,0,background,0.0326945
-0.6,0.2,1.1,0,0,background,0.0103207
-0.6,0.2,1.1,0,0,background,0.0317074
-0.6,0.2,1.1,0,0,background,0.0346687
-0.6,0.2,1.1,0,0,background,0.0346687
-0.6,0.2,1.1,0,0,background,0.0323655
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0326945
-0.6,0.2,1.1,0,0,background,0.0346687
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0336816
-0.6,0.2,1.1,0,0,background,0.0228237
-0.6,0.2,1.1,0,0,background,0.0294042
-0.6,0.2,1.1,0,0,background,0.0369719
-0.6,0.2,1.1,0,0,background,0.0422363
-0.6,0.2,1.1,0,0,background,0.0271011
-0.6,0.2,1.1,0,0,background,0.0323655
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0349977
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0349977
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0320365
-0.6,0.2,1.1,0,0,background,0.0349977
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0343397
-0.6,0.2,1.1,0,0,background,0.0333526
-0.6,0.2,1.1,0,0,background,0.0294042
-0.6,0.2,1.1,0,0,background,0.0300623
-0.6,0.2,1.1,0,0,background,0.0241398
-0.6,0.2,1.1,0,0,background,0.0425653
-0.6,0.2,1.1,0,0,background,0.0340106
-0.6,0.2,1.1,0,0,background,0.0254559
-0.6,0.2,1.1,0,0,background,0.0527652
-0.6,0.2,1.1,0,0,background,0.0353267
-0.6,0.2,1.1,0,0,background,0.0346687
-0.6,0.2,1.1,0,0,background,0.0353267
-0.6,0.2,1.1,0,0,background,0.0346687
-0.6,0.2,1.1,0,0,background,0.0323655
-0.6,0.2,1.1,0,0,background,0.0359848
-0.6,0.2,1.1,0,0,background,0.0336816
-0.6,0.2,1.1,0,0,background,0.0333526
-0.6,0.2,1.1,0,0,background,0.0340106
