x,y,z,inclinacion,azimuth,stage,medida_daq
-0.2,-0.2,0.9,0,0,background,0.0356558
-0.2,-0.2,0.9,0,0,background,0.0346687
-0.2,-0.2,0.9,0,0,background,0.0320365
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0336816
-0.2,-0.2,0.9,0,0,background,0.0336816
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0399331
-0.2,-0.2,0.9,0,0,background,0.0369719
-0.2,-0.2,0.9,0,0,background,0.0451975
-0.2,-0.2,0.9,0,0,background,0.0313784
-0.2,-0.2,0.9,0,0,background,0.0208495
-0.2,-0.2,0.9,0,0,background,0.0300623
-0.2,-0.2,0.9,0,0,background,0.0412492
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0346687
-0.2,-0.2,0.9,0,0,background,0.0346687
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0369719
-0.2,-0.2,0.9,0,0,background,0.0330235
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0336816
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0294042
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0356558
-0.2,-0.2,0.9,0,0,background,0.038946
-0.2,-0.2,0.9,0,0,background,0.037959
-0.2,-0.2,0.9,0,0,background,0.0238108
-0.2,-0.2,0.9,0,0,background,0.0178883
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0363138
-0.2,-0.2,0.9,0,0,background,0.0349977
-0.2,-0.2,0.9,0,0,background,0.0349977
-0.2,-0.2,0.9,0,0,background,0.0349977
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0336816
-0.2,-0.2,0.9,0,0,background,0.0336816
-0.2,-0.2,0.9,0,0,background,0.0336816
-0.2,-0.2,0.9,0,0,background,0.0336816
-0.2,-0.2,0.9,0,0,background,0.0136109
-0.2,-0.2,0.9,0,0,background,0.0320365
-0.2,-0.2,0.9,0,0,background,0.025785
-0.2,-0.2,0.9,0,0,background,0.0326945
-0.2,-0.2,0.9,0,0,background,0.0396041
-0.2,-0.2,0.9,0,0,background,0.0675714
-0.2,-0.2,0.9,0,0,background,0.026772
-0.2,-0.2,0.9,0,0,background,0.0326945
-0.2,-0.2,0.9,0,0,background,0.0336816
-0.2,-0.2,0.9,0,0,background,0.0369719
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0366428
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0359848
-0.2,-0.2,0.9,0,0,background,0.0346687
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0346687
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0425653
-0.2,-0.2,0.9,0,0,background,0.0596747
-0.2,-0.2,0.9,0,0,background,0.0310494
-0.2,-0.2,0.9,0,0,background,0.0363138
-0.2,-0.2,0.9,0,0,background,0.0313784
-0.2,-0.2,0.9,0,0,background,0.0432234
-0.2,-0.2,0.9,0,0,background,0.0178883
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0349977
-0.2,-0.2,0.9,0,0,background,0.0349977
-0.2,-0.2,0.9,0,0,background,0.037959
-0.2,-0.2,0.9,0,0,background,0.0320365
-0.2,-0.2,0.9,0,0,background,0.0336816
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0330235
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0326945
-0.2,-0.2,0.9,0,0,background,0.0320365
-0.2,-0.2,0.9,0,0,background,0.0317074
-0.2,-0.2,0.9,0,0,background,0.0425653
-0.2,-0.2,0.9,0,0,background,0.0317074
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0488168
-0.2,-0.2,0.9,0,0,background,0.00834652
-0.2,-0.2,0.9,0,0,background,0.0517781
-0.2,-0.2,0.9,0,0,background,0.0353267
-0.2,-0.2,0.9,0,0,background,0.0349977
-0.2,-0.2,0.9,0,0,background,0.0326945
-0.2,-0.2,0.9,0,0,background,0.0353267
-0.2,-0.2,0.9,0,0,background,0.038617
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0320365
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0340106
-0.2,-0.2,0.9,0,0,background,0.0333526
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0343397
-0.2,-0.2,0.9,0,0,background,0.0346687
-0.2,-0.2,0.9,0,0,background,0.0238108
