x,y,z,inclinacion,azimuth,stage,medida_daq
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0665843
-0.6,0.2,1.2,0,0,background,0.0494749
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0586877
-0.6,0.2,1.2,0,0,background,0.0669133
-0.6,0.2,1.2,0,0,background,0.0659263
-0.6,0.2,1.2,0,0,background,0.0665843
-0.6,0.2,1.2,0,0,background,0.0514491
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0478298
-0.6,0.2,1.2,0,0,background,0.0336816
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0415783
-0.6,0.2,1.2,0,0,background,0.0820486
-0.6,0.2,1.2,0,0,background,0.0537523
-0.6,0.2,1.2,0,0,background,0.0415783
-0.6,0.2,1.2,0,0,background,0.0530942
-0.6,0.2,1.2,0,0,background,0.0484878
-0.6,0.2,1.2,0,0,background,0.0655972
-0.6,0.2,1.2,0,0,background,0.0596747
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0590167
-0.6,0.2,1.2,0,0,background,0.0553974
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0698746
-0.6,0.2,1.2,0,0,background,0.0596747
-0.6,0.2,1.2,0,0,background,0.0731649
-0.6,0.2,1.2,0,0,background,0.0534232
-0.6,0.2,1.2,0,0,background,0.0639521
-0.6,0.2,1.2,0,0,background,0.0586877
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0527652
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0553974
-0.6,0.2,1.2,0,0,background,0.0586877
-0.6,0.2,1.2,0,0,background,0.0616489
-0.6,0.2,1.2,0,0,background,0.0547393
-0.6,0.2,1.2,0,0,background,0.0521071
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0527652
-0.6,0.2,1.2,0,0,background,0.0343397
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0593457
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0593457
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0603328
-0.6,0.2,1.2,0,0,background,0.0544103
-0.6,0.2,1.2,0,0,background,0.0527652
-0.6,0.2,1.2,0,0,background,0.0442105
-0.6,0.2,1.2,0,0,background,0.0672424
-0.6,0.2,1.2,0,0,background,0.0343397
-0.6,0.2,1.2,0,0,background,0.0274301
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0494749
-0.6,0.2,1.2,0,0,background,0.0642811
-0.6,0.2,1.2,0,0,background,0.062636
-0.6,0.2,1.2,0,0,background,0.0606618
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0425653
-0.6,0.2,1.2,0,0,background,0.0725068
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0527652
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0349977
-0.6,0.2,1.2,0,0,background,0.0484878
-0.6,0.2,1.2,0,0,background,0.05112
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0349977
-0.6,0.2,1.2,0,0,background,0.0603328
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0652682
-0.6,0.2,1.2,0,0,background,0.0340106
-0.6,0.2,1.2,0,0,background,0.0517781
-0.6,0.2,1.2,0,0,background,0.062965
-0.6,0.2,1.2,0,0,background,0.0649392
-0.6,0.2,1.2,0,0,background,0.0451975
-0.6,0.2,1.2,0,0,background,0.0300623
-0.6,0.2,1.2,0,0,background,0.0590167
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.075139
-0.6,0.2,1.2,0,0,background,0.0517781
-0.6,0.2,1.2,0,0,background,0.0547393
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0471717
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0553974
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0336816
-0.6,0.2,1.2,0,0,background,0.0540813
-0.6,0.2,1.2,0,0,background,0.0498039
-0.6,0.2,1.2,0,0,background,0.0596747
-0.6,0.2,1.2,0,0,background,0.0590167
-0.6,0.2,1.2,0,0,background,0.0498039
-0.6,0.2,1.2,0,0,background,0.0695456
-0.6,0.2,1.2,0,0,background,0.0609909
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0596747
-0.6,0.2,1.2,0,0,background,0.0593457
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0550684
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0547393
-0.6,0.2,1.2,0,0,background,0.0524361
-0.6,0.2,1.2,0,0,background,0.0544103
-0.6,0.2,1.2,0,0,background,0.05112
-0.6,0.2,1.2,0,0,background,0.0524361
-0.6,0.2,1.2,0,0,background,0.0606618
-0.6,0.2,1.2,0,0,background,0.0698746
-0.6,0.2,1.2,0,0,background,0.0586877
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0563845
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0550684
-0.6,0.2,1.2,0,0,background,0.0577006
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0590167
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0688875
-0.6,0.2,1.2,0,0,background,0.0613199
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.063294
-0.6,0.2,1.2,0,0,background,0.0521071
-0.6,0.2,1.2,0,0,background,0.062965
-0.6,0.2,1.2,0,0,background,0.0547393
-0.6,0.2,1.2,0,0,background,0.0573716
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0590167
-0.6,0.2,1.2,0,0,background,0.0560554
-0.6,0.2,1.2,0,0,background,0.0557264
-0.6,0.2,1.2,0,0,background,0.0547393
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0570425
-0.6,0.2,1.2,0,0,background,0.0567135
-0.6,0.2,1.2,0,0,background,0.0583586
-0.6,0.2,1.2,0,0,background,0.0491459
-0.6,0.2,1.2,0,0,background,0.0580296
-0.6,0.2,1.2,0,0,background,0.0652682
-0.6,0.2,1.2,0,0,background,0.0537523
-0.6,0.2,1.2,0,0,background,0.0534232
-0.6,0.2,1.2,0,0,background,0.0781003
-0.6,0.2,1.2,0,0,background,0.0428944
-0.6,0.2,1.2,0,0,background,0.0570425
